bus_id,window_id,slot_start_min,station_id,x,q_kwh,price_per_kwh
5001,3,388,1547,0.0,10,0.2
5001,4,414,1547,0.0,10,0.2
5001,4,416,1547,0.0,10,0.2
5001,4,418,1547,0.0,10,0.2
5001,5,444,1547,0.0,10,0.2
5001,5,446,1547,0.0,10,0.2
5001,5,448,1547,0.0,10,0.2
5001,6,461,1353,0.0,10,0.2
5001,6,463,1353,0.0,10,0.2
5001,6,465,1353,0.0,10,0.2
5001,6,467,1353,0.0,10,0.2
5001,6,469,1353,0.0,10,0.2
5001,7,485,1547,0.0,10,0.5
5001,7,487,1547,0.0,10,0.5
5001,7,489,1547,0.0,10,0.5
5001,7,491,1547,0.0,10,0.5
5001,7,493,1547,0.0,5,0.5
5001,8,521,1547,0.0,10,0.5
5001,8,523,1547,0.0,10,0.5
5001,8,525,1547,0.0,10,0.5
5001,8,527,1547,0.0,10,0.5
5001,8,529,1547,0.0,5,0.5
5001,9,557,1547,0.0,10,0.5
5001,9,559,1547,0.0,10,0.5
5001,9,561,1547,0.0,10,0.5
5001,9,563,1547,0.0,10,0.5
5001,9,565,1547,0.0,5,0.5
5001,10,593,1547,0.0,10,0.5
5001,10,595,1547,0.0,10,0.5
5001,10,597,1547,0.0,10,0.5
5001,10,599,1547,0.0,10,0.5
5001,10,601,1547,0.0,5,0.5
5001,11,629,1547,0.0,10,0.5
5001,11,631,1547,0.0,10,0.5
5001,11,633,1547,0.0,10,0.5
5001,11,635,1547,0.0,10,0.5
5001,11,637,1547,0.0,5,0.5
5001,12,665,1547,0.0,10,0.2
5001,12,667,1547,0.0,10,0.2
5001,12,669,1547,0.0,10,0.2
5001,12,671,1547,0.0,10,0.2
5001,12,673,1547,1.0,5,0.2
5001,13,701,1547,0.0,10,0.2
5001,13,703,1547,1.0,10,0.2
5001,13,705,1547,1.0,10,0.2
5001,13,707,1547,0.0,10,0.2
5001,13,709,1547,1.0,5,0.2
5001,14,737,1547,0.0,10,0.2
5001,14,739,1547,0.0,10,0.2
5001,14,741,1547,0.0,10,0.2
5001,14,743,1547,0.0,10,0.2
5001,14,745,1547,1.0,5,0.2
5001,15,773,1547,0.0,10,0.2
5001,15,775,1547,0.0,10,0.2
5001,15,777,1547,0.0,10,0.2
5001,15,779,1547,0.0,10,0.2
5001,15,781,1547,1.0,5,0.2
5001,16,809,1547,0.0,10,0.2
5001,16,811,1547,0.0,10,0.2
5001,16,813,1547,0.0,10,0.2
5001,16,815,1547,0.0,10,0.2
5001,16,817,1547,1.0,5,0.2
5001,17,845,1547,0.0,10,0.2
5001,17,847,1547,0.0,10,0.2
5001,17,849,1547,0.0,10,0.2
5001,17,851,1547,0.0,10,0.2
5001,17,853,1547,1.0,5,0.2
5001,18,881,1547,0.0,10,0.2
5001,18,883,1547,0.0,10,0.2
5001,18,885,1547,0.0,10,0.2
5001,18,887,1547,0.0,10,0.2
5001,18,889,1547,1.0,5,0.2
5001,19,917,1547,0.0,10,0.2
5001,19,919,1547,0.0,10,0.2
5001,19,921,1547,0.0,10,0.2
5001,19,923,1547,0.0,10,0.2
5001,19,925,1547,1.0,5,0.2
5001,20,953,1547,0.0,10,0.2
5001,20,955,1547,0.0,10,0.2
5001,20,957,1547,0.0,10,0.2
5001,20,959,1547,0.0,10,0.2
5001,20,961,1547,1.0,5,0.2
5001,21,989,1547,0.0,10,0.2
5001,21,991,1547,0.0,10,0.2
5001,21,993,1547,0.0,10,0.2
5001,21,995,1547,0.0,10,0.2
5001,21,997,1547,1.0,5,0.2
5001,22,1025,1547,0.0,10,0.2
5001,22,1027,1547,0.0,10,0.2
5001,22,1029,1547,0.0,10,0.2
5001,22,1031,1547,0.0,10,0.2
5001,22,1033,1547,1.0,5,0.2
5001,23,1061,1547,0.0,10,0.2
5001,23,1063,1547,0.0,10,0.2
5001,23,1065,1547,0.0,10,0.2
5001,23,1067,1547,0.0,10,0.2
5001,23,1069,1547,1.0,5,0.2
5001,24,1097,1547,0.0,10,0.5
5001,24,1099,1547,0.0,10,0.5
5001,24,1101,1547,0.0,10,0.5
5001,24,1103,1547,0.0,10,0.5
5001,24,1105,1547,0.0,5,0.5
5001,25,1133,1547,0.0,10,0.5
5001,25,1135,1547,0.0,10,0.5
5001,25,1137,1547,0.0,10,0.5
5001,25,1139,1547,0.0,10,0.5
5001,25,1141,1547,0.0,5,0.5
5001,26,1169,1547,0.0,10,0.5
5001,26,1171,1547,0.0,10,0.5
5001,26,1173,1547,0.0,10,0.5
5001,26,1175,1547,0.0,10,0.5
5001,26,1177,1547,0.0,5,0.5
5002,0,379,2546,1.0,10,0.2
5002,0,381,2546,1.0,10,0.2
5002,0,383,2546,1.0,10,0.2
5002,1,415,165,1.0,10,0.2
5002,1,417,165,1.0,10,0.2
5002,1,419,165,1.0,5,0.2
5002,2,478,165,1.0,10,0.2
5002,2,480,165,0.0,10,0.5
5002,2,482,165,0.0,10,0.5
5002,2,484,165,0.0,10,0.5
5002,2,486,165,0.0,10,0.5
5002,3,505,373,0.0,10,0.5
5002,3,507,373,0.0,10,0.5
5002,3,509,373,0.0,5,0.5
5002,4,532,165,0.0,10,0.5
5002,4,534,165,0.0,10,0.5
5002,4,536,165,0.0,10,0.5
5002,4,538,165,0.0,10,0.5
5002,5,600,165,1.0,10,0.5
5002,5,602,165,0.0,10,0.5
5002,5,604,165,1.0,10,0.5
5002,5,606,165,0.0,10,0.5
5002,6,625,373,0.0,10,0.5
5002,6,627,373,0.0,10,0.5
5002,6,629,373,1.0,5,0.5
5002,7,652,165,0.0,10,0.5
5002,7,654,165,0.0,10,0.5
5002,7,656,165,0.0,10,0.5
5002,7,658,165,0.0,10,0.5
5002,8,720,165,1.0,10,0.2
5002,8,722,165,1.0,10,0.2
5002,8,724,165,1.0,5,0.2
5002,9,776,4365,1.0,10,0.2
5002,9,778,4365,1.0,10,0.2
5002,9,780,4365,1.0,10,0.2
5002,9,782,4365,1.0,10,0.2
5002,9,784,4365,1.0,5,0.2
5002,10,846,165,1.0,10,0.2
5002,10,848,165,1.0,10,0.2
5002,10,850,165,1.0,10,0.2
5002,10,852,165,1.0,10,0.2
5002,10,854,165,1.0,5,0.2
5002,11,904,165,1.0,10,0.2
5002,11,906,165,1.0,10,0.2
5002,11,908,165,1.0,10,0.2
5002,12,943,4783,0.0,10,0.2
5002,12,945,4783,0.0,10,0.2
5002,12,947,4783,0.0,10,0.2
5002,12,949,4783,0.0,10,0.2
5002,12,951,4783,0.0,10,0.2
5002,12,953,4783,0.0,10,0.2
5002,12,955,4783,1.0,10,0.2
5002,13,988,165,0.0,10,0.2
5002,13,990,165,0.0,10,0.2
5002,13,992,165,0.0,10,0.2
5002,13,994,165,0.0,5,0.2
5003,0,384,3588,1.0,10,0.2
5003,0,386,3588,1.0,10,0.2
5003,0,388,3588,1.0,10,0.2
5003,1,444,3588,1.0,10,0.2
5003,1,446,3588,1.0,10,0.2
5003,1,448,3588,1.0,10,0.2
5003,2,506,3588,0.0,10,0.5
5003,2,508,3588,0.0,10,0.5
5003,2,510,3588,0.0,10,0.5
5003,2,512,3588,0.0,10,0.5
5003,2,514,3588,0.0,5,0.5
5003,3,583,3588,0.0,10,0.5
5003,3,585,3588,0.0,10,0.5
5003,3,587,3588,0.0,10,0.5
5003,3,589,3588,0.0,5,0.5
5003,4,658,3588,0.0,10,0.5
5003,4,660,3588,1.0,10,0.2
5003,4,662,3588,1.0,10,0.2
5003,4,664,3588,1.0,5,0.2
5003,5,733,3588,0.0,10,0.2
5003,5,735,3588,1.0,10,0.2
5003,5,737,3588,0.0,10,0.2
5003,5,739,3588,1.0,5,0.2
5003,6,808,3588,0.0,10,0.2
5003,6,810,3588,1.0,10,0.2
5003,6,812,3588,1.0,10,0.2
5003,6,814,3588,1.0,5,0.2
5003,7,883,3588,1.0,10,0.2
5003,7,885,3588,1.0,10,0.2
5003,7,887,3588,1.0,10,0.2
5003,7,889,3588,1.0,5,0.2
5003,8,958,3588,0.0,10,0.2
5003,8,960,3588,1.0,10,0.2
5003,8,962,3588,1.0,10,0.2
5003,8,964,3588,1.0,5,0.2
5003,9,1033,3588,1.0,10,0.2
5003,9,1035,3588,1.0,10,0.2
5003,9,1037,3588,1.0,10,0.2
5003,9,1039,3588,1.0,5,0.2
5003,10,1108,3588,0.0,10,0.5
5003,10,1110,3588,0.0,10,0.5
5003,10,1112,3588,0.0,10,0.5
5003,10,1114,3588,0.0,5,0.5
5003,11,1137,100,0.0,10,0.5
5003,11,1139,100,0.0,10,0.5
5003,11,1141,100,0.0,10,0.5
5003,11,1143,100,0.0,10,0.5
5003,11,1145,100,0.0,10,0.5
5003,11,1147,100,0.0,10,0.5
5003,11,1149,100,0.0,10,0.5
5003,12,1186,3588,0.0,10,0.5
5003,12,1188,3588,0.0,10,0.5
5003,12,1190,3588,0.0,10,0.5
5003,12,1192,3588,0.0,10,0.5
5003,12,1194,3588,0.0,5,0.5
5003,13,1249,3588,0.0,10,0.5
5003,13,1251,3588,0.0,10,0.5
5003,13,1253,3588,0.0,10,0.5
5003,13,1255,3588,0.0,10,0.5
5003,13,1257,3588,0.0,10,0.5
5003,13,1259,3588,0.0,5,0.5
5003,14,1314,3588,0.0,10,0.1
5003,14,1316,3588,1.0,10,0.1
5003,14,1318,3588,1.0,10,0.1
5003,15,1374,3588,0.0,10,0.1
5003,15,1376,3588,0.0,10,0.1
5003,15,1378,3588,0.0,10,0.1
5004,0,405,2671,0.0,10,0.2
5004,0,407,2671,0.0,10,0.2
5004,0,409,2671,0.0,5,0.2
5004,1,450,1774,0.0,10,0.2
5004,1,452,1774,1.0,10,0.2
5004,1,454,1774,1.0,10,0.2
5004,1,456,1774,1.0,10,0.2
5004,1,458,1774,1.0,10,0.2
5004,1,460,1774,1.0,10,0.2
5004,1,462,1774,0.0,10,0.2
5004,1,464,1774,1.0,5,0.2
5004,2,488,1774,0.0,10,0.5
5004,2,490,1774,0.0,10,0.5
5004,2,492,1774,0.0,10,0.5
5004,2,494,1774,0.0,5,0.5
5004,3,518,1774,0.0,10,0.5
5004,3,520,1774,0.0,10,0.5
5004,3,522,1774,0.0,10,0.5
5004,3,524,1774,0.0,5,0.5
5004,4,548,1774,0.0,10,0.5
5004,4,550,1774,0.0,10,0.5
5004,4,552,1774,0.0,10,0.5
5004,4,554,1774,0.0,5,0.5
5004,5,578,1774,0.0,10,0.5
5004,5,580,1774,0.0,10,0.5
5004,5,582,1774,0.0,10,0.5
5004,5,584,1774,0.0,5,0.5
5004,6,608,1774,0.0,10,0.5
5004,6,610,1774,0.0,10,0.5
5004,6,612,1774,0.0,10,0.5
5004,6,614,1774,0.0,5,0.5
5004,7,638,1774,0.0,10,0.5
5004,7,640,1774,0.0,10,0.5
5004,7,642,1774,0.0,10,0.5
5004,7,644,1774,0.0,5,0.5
5004,8,668,1774,1.0,10,0.2
5004,8,670,1774,0.0,10,0.2
5004,8,672,1774,0.0,10,0.2
5004,8,674,1774,0.0,5,0.2
5004,9,698,1774,0.0,10,0.2
5004,9,700,1774,1.0,10,0.2
5004,9,702,1774,0.0,10,0.2
5004,9,704,1774,1.0,5,0.2
5004,10,728,1774,0.0,10,0.2
5004,10,730,1774,0.0,10,0.2
5004,10,732,1774,1.0,10,0.2
5004,10,734,1774,1.0,5,0.2
5004,11,758,1774,1.0,10,0.2
5004,11,760,1774,1.0,10,0.2
5004,11,762,1774,0.0,10,0.2
5004,11,764,1774,0.0,5,0.2
5004,12,788,1774,1.0,10,0.2
5004,12,790,1774,1.0,10,0.2
5004,12,792,1774,1.0,10,0.2
5004,12,794,1774,0.0,5,0.2
5004,13,818,1774,0.0,10,0.2
5004,13,820,1774,0.0,10,0.2
5004,13,822,1774,1.0,10,0.2
5004,13,824,1774,1.0,5,0.2
5004,14,848,1774,0.0,10,0.2
5004,14,850,1774,0.0,10,0.2
5004,14,852,1774,1.0,10,0.2
5004,14,854,1774,0.0,5,0.2
5004,15,878,1774,0.0,10,0.2
5004,15,880,1774,0.0,10,0.2
5004,15,882,1774,1.0,10,0.2
5004,15,884,1774,1.0,5,0.2
5004,16,908,1774,0.0,10,0.2
5004,16,910,1774,0.0,10,0.2
5004,16,912,1774,0.0,10,0.2
5004,16,914,1774,1.0,5,0.2
5004,17,938,1774,0.0,10,0.2
5004,17,940,1774,0.0,10,0.2
5004,17,942,1774,1.0,10,0.2
5004,17,944,1774,1.0,5,0.2
5004,18,968,1774,0.0,10,0.2
5004,18,970,1774,0.0,10,0.2
5004,18,972,1774,0.0,10,0.2
5004,18,974,1774,1.0,5,0.2
5004,19,998,1774,0.0,10,0.2
5004,19,1000,1774,0.0,10,0.2
5004,19,1002,1774,0.0,10,0.2
5004,19,1004,1774,0.0,5,0.2
5004,20,1028,1774,1.0,10,0.2
5004,20,1030,1774,0.0,10,0.2
5004,20,1032,1774,0.0,10,0.2
5004,20,1034,1774,0.0,5,0.2
5004,21,1058,1774,0.0,10,0.2
5004,21,1060,1774,0.0,10,0.2
5004,21,1062,1774,0.0,10,0.2
5004,21,1064,1774,1.0,5,0.2
5004,22,1088,1774,0.0,10,0.5
5004,22,1090,1774,0.0,10,0.5
5004,22,1092,1774,0.0,10,0.5
5004,22,1094,1774,0.0,5,0.5
5004,23,1118,1774,0.0,10,0.5
5004,23,1120,1774,0.0,10,0.5
5004,23,1122,1774,0.0,10,0.5
5004,23,1124,1774,0.0,5,0.5
5004,24,1148,1774,0.0,10,0.5
5004,24,1150,1774,0.0,10,0.5
5004,24,1152,1774,0.0,10,0.5
5004,24,1154,1774,0.0,5,0.5
5004,25,1178,1774,0.0,10,0.5
5004,25,1180,1774,0.0,10,0.5
5004,25,1182,1774,0.0,10,0.5
5004,25,1184,1774,0.0,5,0.5
5004,26,1208,1774,0.0,10,0.5
5004,26,1210,1774,0.0,10,0.5
5004,26,1212,1774,0.0,10,0.5
5004,26,1214,1774,0.0,5,0.5
5004,27,1238,1774,0.0,10,0.5
5004,27,1240,1774,0.0,10,0.5
5004,27,1242,1774,0.0,10,0.5
5004,27,1244,1774,0.0,5,0.5
5005,0,563,1774,0.0,10,0.5
5005,0,565,1774,0.0,10,0.5
5005,0,567,1774,0.0,10,0.5
5005,0,569,1774,0.0,5,0.5
5005,1,593,1774,0.0,10,0.5
5005,1,595,1774,0.0,10,0.5
5005,1,597,1774,0.0,10,0.5
5005,1,599,1774,0.0,5,0.5
5005,2,623,1774,0.0,10,0.5
5005,2,625,1774,0.0,10,0.5
5005,2,627,1774,0.0,10,0.5
5005,2,629,1774,0.0,5,0.5
5005,3,653,1774,0.0,10,0.5
5005,3,655,1774,0.0,10,0.5
5005,3,657,1774,0.0,10,0.5
5005,3,659,1774,0.0,5,0.5
5005,4,683,1774,0.0,10,0.2
5005,4,685,1774,0.0,10,0.2
5005,4,687,1774,0.0,10,0.2
5005,4,689,1774,1.0,5,0.2
5005,5,713,1774,0.0,10,0.2
5005,5,715,1774,1.0,10,0.2
5005,5,717,1774,0.0,10,0.2
5005,5,719,1774,1.0,5,0.2
5005,6,743,1774,1.0,10,0.2
5005,6,745,1774,0.0,10,0.2
5005,6,747,1774,0.0,10,0.2
5005,6,749,1774,1.0,5,0.2
5005,7,773,1774,0.0,10,0.2
5005,7,775,1774,1.0,10,0.2
5005,7,777,1774,0.0,10,0.2
5005,7,779,1774,1.0,5,0.2
5005,8,803,1774,0.0,10,0.2
5005,8,805,1774,0.0,10,0.2
5005,8,807,1774,0.0,10,0.2
5005,8,809,1774,1.0,5,0.2
5005,9,833,1774,1.0,10,0.2
5005,9,835,1774,0.0,10,0.2
5005,9,837,1774,0.0,10,0.2
5005,9,839,1774,1.0,5,0.2
5005,10,863,1774,0.0,10,0.2
5005,10,865,1774,0.0,10,0.2
5005,10,867,1774,0.0,10,0.2
5005,10,869,1774,1.0,5,0.2
5005,11,893,1774,1.0,10,0.2
5005,11,895,1774,0.0,10,0.2
5005,11,897,1774,0.0,10,0.2
5005,11,899,1774,1.0,5,0.2
5005,12,923,1774,0.0,10,0.2
5005,12,925,1774,0.0,10,0.2
